"24","MSI GT Series GT70 Dominator-895 Gaming Laptop Intel Core i7 4800MQ (2.70GHz) 8GB Memory 1TB HDD NVIDIA GeForce GTX 870M 3GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152554","1199.00, 2 Year Warranty, 16.85&quot; x 11.34&quot; x 2.17&quot; 8.6 lbs., DVD Super Multi, Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i7 4800MQ (2.70GHz), NVIDIA GeForce GTX 870M 3GB"
"25","ASUS ROG G750 Series G750JM-DS71 Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 12GB Memory 1TB HDD NVIDIA GeForce GTX 860M 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834231630","1149.00, DVD±R/RW, 16.1&quot; x 12.5&quot; x 0.7&quot;-2.0&quot; 9.9 lbs., Windows 8.1 64-Bit, 1920 x 1080, NVIDIA GeForce GTX 860M, 12GB Memory 1TB HDD, Intel Core i7 4700HQ (2.40GHz), Republic of Gamers"
"26","MSI GP Series GP60 Leopard-472 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 8GB Memory 1TB HDD NVIDIA GeForce GT 840M 2GB 15.6 Windows 8.1 Multi-language 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152646","789.00, 2 year Limited Warranty, 15.07&quot; x 9.82&quot; x 1.27&quot;-1.48&quot; 5.95 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GT 840M 2GB"
"27","ASUS ROG G751 series G751JT-DH72 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 256GB SSD NVIDIA GeForce GTX 970M 3GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834232203","1749.00, DL DVD±RW/CD-RW, 16.4 x 12.5&quot; x 0.9&quot;-1.7&quot; 8.4 lbs., Windows 8.1 64-Bit, 1920 x 1080, NVIDIA GeForce GTX 970M 3GB, 16GB Memory 1TB HDD 256GB SSD, Intel Core i7 4710HQ (2.50GHz), Republic of Gamers"
"28","MSI GS Series GS60 Ghost-444 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 128GB SSD NVIDIA GeForce GTX 860M 4 GB GDDR5 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152623","1399.99, 2 Year Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.36 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 16GB Memory 1TB HDD 128GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 860M 4 GB GDDR5"
"29","Lenovo Y50 (59426157) Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 16GB Memory 1TB HDD 8GB SSD NVIDIA GeForce GTX 860M 2GB 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834317542","1069.99, External DVD+/-RW, 15.24&quot; x 10.37&quot; x 0.94&quot; 5.29 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 16GB Memory 1TB HDD 8GB SSD, Intel Core i7 4700HQ (2.40GHz), NVIDIA GeForce GTX 860M 2GB"
"30","HP OMEN 15-5010NR Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 8GB Memory 256GB SSD NVIDIA GeForce GTX 860M 2 GB GDDR5 15.6 Touchscreen Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834259370","|NOT AVAILABLE|, 15.07&quot; x 9.74&quot; x 0.78&quot; 4.68 lbs., Windows 8.1 64-Bit, 15.6&quot; Touchscreen 1920 x 1080, 8GB Memory 256GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 860M 2 GB GDDR5"
"31","ASUS N550JK-DS71T Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 8GB Memory 1TB HDD NVIDIA GeForce GTX 850M 2GB GDDR3 15.6 Touchscreen Windows 8.1 64-bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834231684","929.00, DVD±R/RW, 15.1&quot; x 10&quot; x 1.1&quot; 6.0lbs, Windows 8.1 64-bit, 15.6&quot; Touchscreen 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i7 4700HQ (2.40GHz), NVIDIA GeForce GTX 850M 2GB GDDR3"
"32","SAMSUNG Chromebook 2 XE503C12-K02US Chromebook Samsung Exynos 5 Octa 5420 1.90GHz 4GB Memory 16 GB eMMC SSD 11.6 Chrome OS","http://www.newegg.com/Product/Product.aspx?Item=N82E16834131778","|NOT AVAILABLE|, Chrome OS, 1366 x 768, Integrated Graphics, 4GB Memory 16 GB eMMC SSD, Samsung Exynos 5 Octa 5420 1.90GHz"
"33","MSI GS60 Ghost Pro-066 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 256GB SSD NVIDIA GeForce GTX 970M 6GB 15.6 Windows 8.1 64-Bit Multi-language","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152685","2049.00, 2 Years Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.2 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920x1080, 16GB Memory 1TB HDD 256GB (128GBx 2 RAID 0) SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
